"id","name","code","user_type_id/id","chart_template_id/id","tag_ids/id","reconcile"
"pcg_436660","TVA sur autres biens et services 29%","436660","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_436661","TVA sur autres biens et services 19%","436661","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_436662","TVA sur autres biens et services 13%","436662","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_436663","TVA sur autres biens et services 7%","436663","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_436670","Crédit de TVA à reporter","436670","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_436680","Autres taxes sur le chiffre d'affaires","436680","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_4367110","TVA collectée sur les débits 29%","4367110","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_4367111","TVA collectée sur les débits 19%","4367111","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_4367112","TVA collectée sur les débits 13%","4367112","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_4367113","TVA collectée sur les débits 7%","4367113","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_4367120","TVA collectée sur les encaissements 29%","4367120","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_4367121","TVA collectée sur les encaissements 19%","4367121","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_4367122","TVA collectée sur les encaissements 13%","4367122","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_4367123","TVA collectée sur les encaissements 7%","4367123","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_436780","Autres taxes sur le chiffre d'affaires","436780","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_436800","Taxes sur le chiffre d'affaires à régulariser ou en attente","436800","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_437000","Autres impôts, taxes et versements assimilés","437000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_438200","Charges fiscales sur congés à payer","438200","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_438600","Autres charges à payer","438600","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_438700","Produits à recevoir","438700","account.data_account_type_non_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_441100","Créances et intérêts courus","441100","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_441200","Dettes et intérêts à payer","441200","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_442100","Associés - comptes courants principal","442100","account.data_account_type_payable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_442800","Associés - comptes courants intérêts courus","442800","account.data_account_type_payable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_445711","TVA collectée (Taux Normal)","445711","account.data_account_type_current_liabilities","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_445712","TVA collectée (Taux Intermédiaire)","445712","account.data_account_type_current_liabilities","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_445713","TVA collectée (Autre taux)","445713","account.data_account_type_current_liabilities","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_446000","Associés - Opérations sur le capital","446000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_447000","Associés - Dividendes à payer","447000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_448100","Associés - Opérations courantes faites en commun","448100","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_448800","Associés - Intérêts courus faits en commun","448800","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_452000","Créances sur cessions d'immobilisations","452000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_453110","CNSS","453110","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_453180","Organismes sociaux Autres","453180","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_453820","Charges sociales sur congés à payer","453820","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_453860","Autres charges à payer","453860","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_453870","Produits à recevoir","453870","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_454000","Dettes sur acquisitions de valeurs mobilières de placement","454000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_455000","Créances sur cessions de valeurs mobilières de placement","455000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_457000","Autres comptes débiteurs ou créditeurs","457000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_458600","Diverses Charges à payer","458600","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_458700","Diverses Produits à recevoir","458700","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_461000","Comptes d'attente","461000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_465100","Différences de conversion actif","465100","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_465200","Différences de conversion passif","465200","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_468000","Autres comptes transitoires","468000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_471000","Charges constatées d'avance","471000","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_472000","Produits constatés d'avance","472000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_478600","Comptes de répartition périodique de charges","478600","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_478700","Comptes de répartition périodique de produits","478700","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_480000","Provisions courantes pour risques et charges","480000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_491000","Provisions pour dépréciation des comptes clients","491000","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_494100","Provisions pour dépréciation des Comptes du groupe","494100","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_494200","Provisions pour dépréciation des Comptes courants des associés","494200","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_494800","Provisions pour dépréciation des Opérations faites en commun","494800","account.data_account_type_equity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_495200","Créances sur cessions d'immobilisations","495200","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_495500","Créances sur cessions de valeurs mobilières de placement","495500","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_495700","Autres comptes débiteurs","495700","account.data_account_type_receivable","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_501000","Emprunts courants liés au cycle d'exploitation","501000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_505000","Échéances à moins d'un an sur emprunts non courants","505000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_506100","Crédit de mobilisation de créances commerciales","506100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_506300","Mobilisation de créances nées à l'étranger","506300","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_506700","Autres concours bancaires","506700","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_507000","Emprunts échus et impayés","507000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_508000","Intérêts courus (à subdiviser selon la même ventilation que le compte 50)","508000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_511000","Prêts courants liés au cycle d'exploitation","511000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_512001","Compte d'attente de la banque","512001","account.data_account_type_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_512002","Banque","512002","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_512003","Paiements Entrants en Suspens","512003","account.data_account_type_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_512004","Paiements Sortants en Suspens","512004","account.data_account_type_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_516000","Échéances à moins d'un an sur prêts non courants","516000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_517000","Échéances à moins d'un an sur autres créances financières","517000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_518000","Intérêts courus","518000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_523100","Actions Titres cotés","523100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_523500","Actions Titres non cotés","523500","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_524000","Autres titres conférant un droit de propriété","524000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_525000","Obligations et bons émis par la société et rachetés par elle","525000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_526100","Obligations Titres cotés","526100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_526500","Obligations Titres non cotés","526500","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_526600","Obligations Échéances à moins d'un an sur les obligations immobilisées","526600","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_527000","Bons du trésor et bons de caisse à court terme","527000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_528100","Autres valeurs mobilières","528100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_528800","Intérêts courus sur obligations, bons et valeurs assimilées","528800","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_529000","Versements restant à effectuer sur valeurs mobilières de placement non libérées","529000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_530001","Espèces","530001","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_530002","Paiements Entrants en Suspens","530002","account.data_account_type_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_530003","Paiements Sortants en Suspens","530003","account.data_account_type_current_assets","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_531100","Coupons échus à l'encaissement","531100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_531200","Chèques à encaisser","531200","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_531300","Effets à l'encaissement","531300","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_531400","Effets à l'escompte","531400","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_532100","Comptes en dinars","532100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_532400","Comptes en devises","532400","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_534000","C.C.P","534000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_535000","Comptes au Trésor","535000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_537000","Autres organismes financiers","537000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_541100","Caisse en dinars","541100","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_541400","Caisse en devises","541400","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_542000","Caisse succursales","542000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_550000","Régies d'avances et accréditifs","550000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_580000","Virements internes","580000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"True"
"pcg_590000","Provisions pour dépréciation des comptes financiers (Meme ventilation que les comptes de la classe 5)","590000","account.data_account_type_liquidity","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_601000","Achats stockés - Matières premières et fournitures liées","601000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_602100","Matières consommables","602100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_602200","Fournitures consommables","602200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_602600","Emballages","602600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_604000","Achats d'études et prestations de services (y compris achat de sous-traitance de production)","604000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_605000","Achats de matériel équipements et travaux","605000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_606000","Achats non stockés de matières et fournitures","606000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_607000","Achats de marchandises","607000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_608000","Achats liés à une modification comptable à prendre en compte dans le résultat de l'exercice ou à une activité abandonnée","608000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_609800","Rabais, remises et ristournes obtenus sur achats liés à une modification comptable à prendre en compte dans le résultat de l'exercice ou à une activité abandonnée","609800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_611000","Sous-traitance générale","611000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_612000","Redevances pour utilisation d'immobilisations concédées","612000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_613000","Locations (y compris malis sur emballages)","613000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_614000","Charges locatives et de copropriété","614000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_615000","Entretien et réparations","615000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_616000","Primes d'assurance","616000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_617000","Études, recherches et divers services extérieurs","617000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_618000","Autres charges liées à une modification comptable à prendre en compte dans le résultat de l'exercice ou à une activité abandonnée","618000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_619000","Rabais, remises et ristournes obtenus sur services extérieurs","619000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_621000","Personnel extérieur à l'entreprise","621000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_622000","Rémunérations d'intermédiaires et honoraires","622000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_623000","Publicité, publications, relations publiques","623000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_624100","Transports sur achats","624100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_624200","Transports sur ventes","624200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_624400","Transports administratifs","624400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_624700","Transports collectifs du personnel","624700","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_624800","Transports Divers","624800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_625100","Voyages et déplacements","625100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_625500","Frais de déménagement","625500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_625600","Missions","625600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_625700","Réceptions","625700","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_626000","Frais postaux et frais de télécommunications","626000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_627100","Frais sur titres (achat, vente, garde)","627100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_627200","Commissions et frais sur émission d'emprunts","627200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_627500","Frais sur effets","627500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_627600","Location de coffres","627600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_627800","Autres frais et commissions sur prestations de services","627800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_628000","Autres services extérieurs liés à une modification comptable à prendre en compte dans le résultat de l'exercice ou à une activité abandonnée","628000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_629000","Rabais, remises et ristournes obtenus sur autres services extérieurs","629000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_631000","Redevances pour concessions de marques, brevets, licences,procédés, droits et valeurs similaires","631000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_633000","Jetons de présence","633000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_634100","Pertes sur créances de l'exercice","634100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_634400","Pertes sur créances des exercices antérieurs","634400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_635100","Quote-part de bénéfice transférée (comptabilité du gérant)","635100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_635500","Quote-part de perte supportée (comptabilité des associés non gérants)","635500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_636000","Charges nettes sur cessions d'immobilisations et autres pertes sur éléments non récurrents ou exceptionnels","636000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_637000","Réduction de valeur","637000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_638000","Charges diverses ordinaires liées à une modification comptable à prendre en compte dans le résultat de l'exercice ou à une activité abandonnée","638000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_640000","Salaires","640000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_640100","Heures supplémentaires sur salaire","640100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_640200","Primes sur salaire","640200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_640300","Gratifications sur salaire","640300","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_640400","Avantages en nature sur salaire","640400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_640900","Autres compléments de salaires","640900","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_642000","Appointements","642000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_642100","Heures supplémentaires sur Appointements","642100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_642200","Primes sur Appointements","642200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_642300","Gratifications sur Appointements","642300","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_642400","Avantages en nature sur Appointements","642400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_642900","Autres compléments d'appointements","642900","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_643000","Indemnités représentatives de frais","643000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_644000","Commissions au personnel sur achats","644000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_644100","Commissions au personnel sur ventes","644100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_645000","Rémunérations des administrateurs, gérants et associés","645000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_646000","Charges connexes aux salaires: Congés payés","646000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_646020","Charges connexes aux salaires: Indemnités de préavis et de licenciements (gratification de fin de service)","646020","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_646040","Charges connexes aux salaires: Supplément familial","646040","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_646200","Charges connexes aux appointements: Congés payés","646200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_646220","Charges connexes aux appointements: Indemnités de préavis et de licenciement (gratification de fin de service)","646220","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_646240","Charges connexes aux appointements: Supplément familial","646240","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_646400","Charges connexes aux commissions: Congés payés","646400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_646420","Charges connexes aux commissions: Indemnités de préavis et de licenciement (gratification de fin de service)","646420","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_646440","Charges connexes aux commissions: Supplément familial","646440","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_646500","Charges connexes aux rémunérations des administrateurs et gérants: Congés payés","646500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_646520","Charges connexes aux rémunérations des administrateurs et gérants: Indemnités de préavis et de licenciement","646520","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_646540","Charges connexes aux rémunérations des administrateurs et gérants: Supplément familial","646540","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_647000","Cotisations de sécurité sociale sur salaires","647000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_647200","Cotisations de sécurité sociale sur appointements","647200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_647400","Cotisations de sécurité sociale sur commissions","647400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_647500","Cotisations de sécurité sociale sur rémunérations des administrateurs et gérants","647500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_647600","Prestations directes","647600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_648000","Charges de personnel liées à une modification comptable à imputer au résultat de l'exercice ou à une activité abandonnée","648000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_649000","Autres charges de personnel","649000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_649500","Autres charges sociales","649500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_651160","Intérêts des emprunts et dettes assimilées","651160","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_651170","Intérêts des dettes rattachées à des participations","651170","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_651500","Intérêts des comptes courants et des dépôts créditeurs","651500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_651600","Intérêts bancaires et sur opérations de financement","651600","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_651700","Intérêts des obligations cautionnées","651700","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_651800","Intérêts des autres dettes (y compris les pénalités et intérêts de retard sur emprunts)","651800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_653000","Pertes sur créances liées à des participations","653000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_654000","Escomptes accordés","654000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_655000","Pertes de change","655000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_656000","Charges nettes sur cessions de valeurs mobilières","656000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_657000","Autres charges financières","657000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_658000","Charges financières liées à une modification comptable à imputer au résultat de l'exercice ou à une activité abandonnée","658000","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_661100","TFP","661100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_661200","FOPROLOS","661200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_661800","Autres impôts, taxes et versements assimilés sur rémunérations","661800","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_665100","Impôts et taxes divers (sauf impôts sur les bénéfices)","665100","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_665200","Taxes sur le chiffre d'affaires non récupérables","665200","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_665400","Droits d'enregistrement et de timbre","665400","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
"pcg_665500","Taxes sur les véhicules","665500","account.data_account_type_expenses","l10n_tn.l10n_tn_pcg_chart_template",,"False"
